First Author,id,PubMed ID,Publication date,Journal,Title,Trait(s),Reported trait,N,Ncase,Ncontrol,file,source,chr,pos,rsid,a1,a0,beta,or,beta_se,p,Nsnp,Nca,Nco,af,chi2,se,int_all,int_se_all,h2_ldsc_all,h2_ldsc_se_all,slope_qc,M_or,M_m,M_qc,M_ldpred,k,h2_est,p_est,int,int_se,h2,h2_se,status
Benke KS,phen53,24839885,NA,J Am Acad Child Adolesc Psychiatry,A genome-wide association meta-analysis of preschool internalizing problems,Preschool internalizing problems (INT),Preschool internalizing problems (INT),4596,NA,NA,meta3.INTsnplist_F.txt.gz,dropbox,8,9,1,2,3,4,NA,5,6,NA,NA,NA,NA,0.4600378071833648,beta,1.0084167080685258,0.006036506789678398,0.10798033957431981,0.12029840602102639,1.049332242299549,2451671,1002033,990678,937402,4,0.2194442981842139,7.953297564244149e-4,1.0184998042287958,0.007125043940568431,0.023221235628391387,0.09899368063992364,Completed
Coleman JRI,phen54,31926635,NA,Biol Psychiatry,"The genetics of the mood disorder spectrum: genome-wide association analyses of over 185,000 cases and 439,000 controls",Mood disorder spectrum,Recurrent depression,80933,17451,63482,MHQ_Recurrent_Depression_WG_MAF1_INFO4_HRC_Only_Filtered_Dups_FOR_METACARPA_INFO6_A5_NTOT.gz,dropbox,1,3,2,4,5,9,NA,10,11,NA,17,18,6,0.521359994777462,beta,1.0222372434771152,0.007611948625193339,0.15051216078765273,0.01434924424777402,2.934491012462418,5389701,1009035,731167,698360,30,0.11173443856816997,0.008693595859383786,1.019123005484624,0.012272347377673642,0.09614282199276458,0.009678039372557729,Completed
Demonits D,phen55,30478444,NA,Nat Genet,Discovery of the first genome-wide significant risk loci for attention deficit/hyperactivity disorder,Attention deficit hyperactivity disorder (ADHD),ADHD,15237,4225,11012,PGC_all_euro_filtered_results.txt.gz,XFiles,1,3,2,4,5,NA,9,10,11,19,17,18,6,0.4716730499400229,log_or,1.01605677998612,0.00418986128196371,0.11415432910698875,0.03360594892844432,2,7956203,1045679,1044593,987777,16,0.1860634717924696,0.0036214359276077117,1.0313634131046296,0.007181855171307319,0.09035528370443184,0.038072458239955725,Completed
Grove J,phen56,30804558,NA,Nat Genet,Identification of common genetic risk variants for autism spectrum disorder,Autism spectrum disorder (ASD),ASD,10610,5305,5305,daner_pgc_asd_euro_all_25Mar2015.txt.gz,XFiles,1,3,2,4,5,NA,9,10,11,NA,NA,NA,6,0.4559585388404616,log_or,0.9258656965094307,0.003656405715735991,0.6916102704852082,0.05355542837348956,2,9459732,1113228,1102036,1040308,27,0.23594988689761304,0.0038734986351426828,0.9716622573437815,0.007076738746287367,0.42189652207773093,0.05167762594423737,Completed
Watson HJ,phen57,31308545,NA,Nat Genet,Genome-wide association study identifies eight risk loci and implicates metabo-psychiatric origins for anorexia nervosa,Anorexia NervosaAnorexia Nervosa (AN),AN,45671,11940,33731,daner_Meta.without.danishANGI.gz,XFiles,1,3,2,4,5,NA,9,10,11,19,17,18,6,0.521440660141174,log_or,1.0102662284199249,0.005108751852062387,0.3073126877884704,0.01905995396236517,2,8520663,1074812,1071881,1013572,30,0.26010820947567886,0.008444236467880829,1.0237388885822665,0.00998373868130992,0.2506301241307028,0.022171022797791012,Completed
Schizophrenia Working Group of the Psychiatric Genomics Consortium,phen58,preprint,NA,medRXiv,Mapping genomic loci prioritises genes and implicates synaptic biology in schizophrenia,Schizophrenia (SCZ),SCZ PGC3,132427,64689,67738,daner_SCZ-PGC3woDK.gz,XFiles,1,3,2,4,5,NA,9,10,11,19,17,18,6,0.5841035199989151,log_or,1.0532987513859633,0.004282408625957423,0.4548828995086655,0.010910950815195452,2,14437150,1118443,1097826,1036178,30,0.45549770995519867,0.0380735231279233,1.1046804779311434,0.02285540598097888,0.36226282190167897,0.013134233171685415,Completed
Mullins N,phen59,preprint,NA,medRXiv,"Genome-wide association study of over 40,000 bipolar disorder cases provides novel biological insights",Bipolar Disorder (BD),BD PGC3,385726,40488,345238,daner_bip_pgc3_nm_noipsych.gz,XFiles,1,3,2,4,5,NA,9,10,11,NA,17,18,6,0.6243431089276233,log_or,1.0449827043558821,0.004659328023013017,0.22815053414625341,0.007513561363485241,2,7606701,1110731,1109886,1047642,30,0.21204419558071919,0.016552815606459742,1.0332159419803384,0.012458857474064883,0.20682331478383295,0.008376209207986535,Completed
Howard DM,phen60,30718901,NA,Nat Neuroscience,Genome-wide meta-analysis of depression identifies 102 independent variants and highlights the importance of the prefrontal brain regions,Major depressive disorder (MDD),MDD Howard,775457,230118,545339,daner_howardUKB_no_iPsych.gz,XFiles,1,3,2,4,5,NA,9,10,11,NA,17,18,6,0.7247098899915664,log_or,1.1043097990722233,0.011891318286944771,0.06546621345033506,0.0023185856644802982,2,6282030,1027027,1023184,969061,30,0.062267467089259634,0.021303851398007695,1.080103841113897,0.025473446621374633,0.05668506185893058,0.002803683693079357,Completed
Wray NR,phen61,29700475,NA,Nat Genet,Genome-wide association analyses identify 44 risk variants and refine the genetic architecture of major depression,Major depressive disorder (MDD),MDD PGC2,424015,111902,312113,daner_pgc_mdd_no_ipsych_no_rde4.gz,XFiles,1,3,2,4,5,NA,9,10,11,19,17,18,6,0.5441747875170945,log_or,1.0324874617804822,0.003712036538006352,0.07800130162267885,0.0023950092130007503,2,13544713,1117553,1108585,1045462,30,0.07469539735668466,0.01668309920703568,1.0289483003534152,0.012229203992080447,0.07152623987552016,0.003476131302076598,Completed
Lee JJ,phen62,30038396,NA,Nat Genet,Gene discovery and polygenic prediction from a 1.1-million-person GWAS of educational attainment.,Educational attainment (EA),Educational attainment (EA),766345,NA,NA,GWAS_EA_excl23andMe.txt,dropbox,2,3,1,4,5,7,NA,8,9,NA,NA,NA,6,0.7224999999999998,beta,1.0624556858614003,0.08787796739009303,0.12455596745360147,0.024525716418660897,1.0417116799011805,10101242,1108838,1098595,1037389,30,0.11127256526400894,0.025186961319239882,1.0661860248576385,0.027663589294837674,0.11026291981932812,0.003363358591135454,Completed
Demange PA,phen63,preprint,NA,BioRxiv,Investigating the genetic architecture of non-cognitive skills using GWAS-by-subtraction,Cognitive skills,Cognitive skills,51364,NA,NA,Cognitive.skills.sumstats,XFiles,2,3,1,4,5,7,NA,8,9,10,NA,NA,6,0.7081612902985281,beta,1.058906204258987,0.0031187387361768194,1.0868428983897993,0.015205008747278728,0.9858006759190665,7305956,1075564,1057863,1000099,30,0.09726349466024406,0.019812332338168634,1.0436739609656627,0.020566631683922428,0.09630789365438953,0.003335715282671261,Completed
Demange PA,phen64,preprint,NA,BioRxiv,Investigating the genetic architecture of non-cognitive skills using GWAS-by-subtraction,Non-cognitive skills,Non-cognitive skills,30243,NA,NA,Noncognitive.skills.sumstats,XFiles,2,3,1,4,5,7,NA,8,9,10,NA,NA,6,0.6148632542191126,beta,1.0106562025602819,0.002856525198957181,1.1032174561186634,0.015506561378758126,0.9858222567745312,7305956,1075564,1057860,1000095,30,0.1096743137551425,0.016399707889710298,1.026780139964319,0.016934081649374724,0.10817103158936396,0.005149929339357518,Completed
de la Fuente J,phen65,32895543,NA,Nature Human Behaviour,A general dimension of genetic sharing across diverse cognitive traits inferred from molecular data,G factor (adult),G factor (adult),246922,NA,NA,gfactor.adult.sumstats,XFiles,2,3,1,4,5,6,NA,7,8,10,NA,NA,9,0.6225776873883107,beta,0.9976113874405921,0.0031405009683374537,0.1369930173791586,0.0021183202067140807,0.9855707534859615,7068746,1042016,1024913,969368,30,0.1038714665471454,0.017254653197558728,1.0102252046570723,0.016354893411808364,0.1125085917689728,0.0050917298972914865,Completed
Johnson EC,phen66,33096046,NA,Lancet Psychiatry,A large scale genome-wide association study meta-analysis of cannabis use disorder,Cannabis use disorder,Cannabis use disorder,318203,14310,303893,CUD.sumstats,XFiles,2,3,1,4,5,6,NA,7,8,10,NA,NA,NA,0.4859938849706453,beta,0.9903961301830313,0.002730389942508213,0.020338162217818617,7.284725107976548e-4,7.7151849826164325,6890886,1066203,1055943,999510,28,0.01629082348929311,0.005999857351080343,1.0020465568891015,0.009043579006604989,0.01681551639286532,0.0021086649770579065,Completed
Cuellar-Partida G,phen68,32989287,NA,Nature Human Behaviour,Genome-wide association study identifies 48 common genetic variants associated with handedness,Left handedness,Left handedness,580148,57458,522690,lefthandedness.sumstats,XFiles,2,3,1,4,5,6,NA,7,8,9,NA,NA,NA,0.4928040000000012,beta,1.0182632874310036,0.0019475550171750378,0.02796499497815167,7.762731793208635e-4,0.9880360333869652,7759413,1101977,1087069,1026530,30,0.030395348653495483,0.005760500246309565,1.0200141137995125,0.008713244035311476,0.027992351777289017,0.0032638951000880847,Completed
Cuellar-Partida G,phen69,32989287,NA,Nature Human Behaviour,Genome-wide association study identifies 48 common genetic variants associated with handedness,Ambidexterity,Ambidexterity,418323,7646,410677,ambidexterity.sumstats,XFiles,2,3,1,4,5,6,NA,7,8,9,NA,NA,NA,0.4738327656928988,beta,1.008518710238026,0.004170604390694441,0.006064076002125931,0.0012032652089471244,0.13268285440531696,7347493,1100274,1088240,1027935,16,0.005565194364998773,0.003231722996332135,1.0150902185756538,0.006502945933537183,0.004432736996639909,0.0010918932133623415,Completed
Meng W,phen70,29397368,NA,EBioMedicine,"A Genome-Wide Association Study Finds Genetic Associations with Broadly-Defined Headache in UK Biobank (N=223,773)",Headache,Headache,223773,74461,149312,headache2_2017-10-12.txt.gz,dropbox,1,3,2,5,4,8,NA,9,10,13,11,12,6,0.5535213073617752,beta,1.047097476251665,0.004651855994527488,0.09986987872560726,0.005047249301005306,0.4289703462049482,9304964,1108669,1093376,1034627,30,0.10084633105702448,0.01118393843618843,1.043135960290793,0.012215187274456273,0.09585448511515943,0.004957656051609061,Completed
Willems S,phen71,29313844,NA,Nat Commun,Large-scale GWAS identifies multiple loci for hand grip strength providing biological insights into muscular fitness,Hand grip strenght,Hand grip strenght (right),482000,NA,NA,continuous-46-both_sexes-irnt.tsv.bgz,dropbox,1,2,NA,4,3,20,NA,26,32,NA,NA,NA,5,0.5925310681506392,beta,1.1901032193944416,0.00655205813724761,0.1119852829708349,0.004146680296902685,0.7118766526007106,23777823,1116674,1102574,1040794,30,0.1289416993561675,0.024664539819499245,1.185936941679334,0.025194317795299365,0.10214303408579505,0.004290364754067312,Completed
Willems S,phen72,29313844,NA,Nat Commun,Large-scale GWAS identifies multiple loci for hand grip strength providing biological insights into muscular fitness,Hand grip strenght,Hand grip strenght (left),482000,NA,NA,continuous-47-both_sexes-irnt.tsv.bgz,dropbox,1,2,NA,4,3,20,NA,26,32,NA,NA,NA,5,0.5920091897193236,beta,1.1853491435679393,0.00628483205806722,0.11175287433090865,0.003895183495338757,0.7113208909898037,23777910,1116674,1102569,1040789,30,0.12860704560873398,0.026245869575564316,1.1765529588352654,0.025248722480655815,0.10269687888361818,0.004115997199510534,Completed
Pazoki R,phen73,31409800,NA,Nat Commun,GWAS for urinary sodium and potassium excretion highlights pathways shared with cardiovascular traits,urine sodium excretion,urine sodium excretion,468991,NA,NA,continuous-30530-both_sexes-irnt.tsv.bgz,dropbox,1,2,NA,4,3,20,NA,26,32,NA,NA,NA,5,0.5395544035263264,beta,1.100237237095887,0.005020037421430498,0.06373129549041252,0.002429611071430246,0.9991103674051132,23770657,1116674,1102572,1040791,30,0.06960497665720164,0.01840462548615078,1.0797228952126239,0.015019243642076274,0.06215965650648731,0.0027982792374103937,Completed
Cole JB,phen74,32193382,NA,Nat Commun,Comprehensive genomic analysis of dietary habits in UK Biobank identifies hundreds of genetic associations,salt added to food,salt added to food,483547,NA,NA,continuous-1478-both_sexes.tsv.bgz,dropbox,1,2,NA,4,3,20,NA,26,32,NA,NA,NA,5,0.5515885229643309,beta,1.1051447548552071,0.005980269935720312,0.07665031204147088,0.0030421864623059237,0.8920564490744178,23778620,1116674,1102571,1040793,30,0.080192417012949,0.016945202103769413,1.0790086973627655,0.016698240352522414,0.07320966840022727,0.003643827657596915,Completed
Olafsdottir T,phen75,32184442,NA,Commun Biol,Genome-wide association identifies seven loci for pelvic organ prolapse in Iceland and the UK Biobank,pelvic organ prolapse,pelvic organ prolapse,355744,15010,340734,Female_genital_prolapse_Meta_results_200317.res.gz,dropbox,1,2,3,5,4,NA,10,NA,11,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Essential columns missing | Number of SNPs < 200k
Wuttke M,phen76,31152163,NA,Nat Genet,A catalog of genetic loci associated with kidney function from analyses of a million individuals,kidney function,eGFRcrea overall European ancestry,480698,NA,NA,20171017_MW_eGFR_overall_EA_nstud42.dbgap.txt.gz,dropbox,1,2,3,4,5,7,NA,8,9,10,NA,NA,6,0.5799315465347168,beta,1.0343050301322045,0.0074457683948163395,0.08462344406056499,0.005008014230886625,0.18020781421843424,8885712,1116835,1104236,1041894,30,0.07431982864995096,0.006020031747170028,1.0570335018525887,0.02158445634976145,0.07322657570617828,0.004197303867172433,Completed
Wuttke M,phen77,31152164,NA,Nat Genet,A catalog of genetic loci associated with kidney function from analyses of a million individuals,kidney function,BUN overall European ancestry,243029,NA,NA,BUN_overall_EA_YL_20171108_METAL1_nstud24.dbgap.txt.gz,dropbox,1,2,3,4,5,7,NA,8,9,10,NA,NA,6,0.5216049382716049,beta,1.0218191346823062,0.004844949418439837,0.0735341616953456,0.005863152427722245,0.29390220993529714,8358026,1115294,1106024,1044158,30,0.06666092811947913,0.0028265705419273516,1.0390062654112857,0.01025886403297558,0.0631849986618301,0.004963696348833558,Completed
Wuttke M,phen78,31152165,NA,Nat Genet,A catalog of genetic loci associated with kidney function from analyses of a million individuals,kidney function,CKD overall European ancestry,480698,41395,439303,CKD_overall_EA_JW_20180223_nstud23.dbgap.txt.gz,dropbox,1,2,3,4,5,7,NA,8,9,10,NA,NA,6,0.5402878223391043,beta,1.1364385492408504,0.004679355677302486,0.007417235473658237,0.0015985379632388374,4.254484284734993,9162323,1116768,1103978,1041452,30,0.023849971407751032,0.004031829750473462,1.0809737263073291,0.009145037337012055,0.013922267681995849,0.001612832928031002,Completed
Michailidou K,GCST004988,29059683,2017-10-23,Nature,Association analysis identifies 65 new breast cancer risk loci.,breast carcinoma,Breast cancer,139274,76192,63082,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/MichailidouK_29059683_GCST004988/harmonised/29059683-GCST004988-EFO_0000305-build37.f.tsv.gz,gwas_catalog,2,3,1,5,4,7,11,8,9,NA,NA,NA,6,0.5713931427862855,beta,1.1001712379315776,0.008233970968127148,0.24162416083022464,0.02150218553579338,1.6441932867277194,11792358,1118368,1111723,1048037,30,0.2485714785817305,0.004349917247502051,1.1236831540554173,0.01717495311333298,0.2216822701896634,0.018689961586144853,Completed
Zhou W,GCST008372,30104761,2018-08-13,Nat Genet,Efficiently controlling for case-control imbalance and sample relatedness in large-scale genetic association studies.,colorectal cancer,Colorectal cancer,387318,4562,382756,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/ZhouW_30104761_GCST008372/PheCode_153_SAIGE_MACge20.txt.vcf.gz,gwas_catalog,1,2,3,5,4,10,NA,11,13,NA,8,9,7,0.46897635308085267,beta,1.0124803084651623,0.003562583175871709,0.11743303603914812,0.030373077922432913,2.0083051806834984,28146007,1118442,1104038,1041943,22,0.1440734076958225,0.001509492476668106,1.0169184637793391,0.00687304398605997,0.12558047176447829,0.02984439320192021,Completed
O'Mara TA,GCST006464,30093612,2018-08-09,Nat Commun,Identification of nine new susceptibility loci for endometrial cancer.,endometrial carcinoma,Endometrial cancer,121885,12906,108979,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/O'MaraTA_30093612_GCST006464/GCST006464_GRCh37.tsv.gz,gwas_catalog,3,2,1,6,7,8,NA,9,10,NA,NA,NA,5,0.49846371104057335,beta,1.0667743609879685,0.004095216688693559,0.06941699613658997,0.012314312742853823,2.3100855602328183,9529047,1111784,1104900,1043176,28,0.1646347310773158,0.005261396989682446,1.0599716827659253,0.008333996356337768,0.08041981951322548,0.013506816257652137,Completed
O'Mara TA,GCST006465,30093612,2018-08-09,Nat Commun,Identification of nine new susceptibility loci for endometrial cancer.,endometrial carcinoma,Endometrial cancer (endometrioid histology),54884,8758,46126,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/O'MaraTA_30093612_GCST006465/GCST006465_GRCh37.tsv.gz,gwas_catalog,3,2,1,6,7,8,NA,9,10,NA,NA,NA,5,0.49474579098073496,beta,1.0779727037007614,0.004166668584444566,0.055736598825629126,0.018448702574408622,2.1747126028354278,9522790,1111675,1104965,1043240,28,0.22207478012442217,0.0051655041888317346,1.0542385692571572,0.0078076768044148806,0.10619017524946776,0.02093410887411851,Completed
O'Mara TA,GCST006466,30093612,2018-08-09,Nat Commun,Identification of nine new susceptibility loci for endometrial cancer.,endometrial carcinoma,Endometrial cancer (Non-endometrioid histology),36677,1230,35447,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/O'MaraTA_30093612_GCST006466/GCST006466_GRCh37.tsv.gz,gwas_catalog,3,2,1,6,7,8,NA,9,10,NA,NA,NA,5,0.5009017140412346,beta,0.4977173965494248,1.0153899192009157,-280.7615158720277,22.51581443184211,2.1418949924397452,9031448,1099927,1093506,NA,NA,NA,NA,NA,NA,NA,NA,Error in LDpred2
Phelan CM,GCST004462,28346442,2017-03-27,Nat Genet,Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.,ovarian carcinoma,Epithelial ovarian cancer,85426,16924,68502,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004462/harmonised/28346442-GCST004462-EFO_0001075-Build37.f.tsv.gz,gwas_catalog,2,3,1,4,5,NA,NA,9,11,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Essential columns missing | Number of SNPs < 200k
Phelan CM,GCST004415,28346442,2017-03-27,Nat Genet,Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.,ovarian carcinoma,Invasive epithelial ovarian cancer,63347,22406,40941,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PhelanCM_28346442_GCST004415/harmonised/28346442-GCST004415-EFO_0001075-Build37.f.tsv.gz,gwas_catalog,2,3,1,4,5,NA,NA,9,11,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Essential columns missing | Number of SNPs < 200k
